"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
2020-11-17,"VU ligoninės Santaros klinikų laboratorija",1499,0,1425,0,74,0,NA,NA,30,0
2020-11-17,"Klaipėdos universitetinės ligoninės laboratorija",609,183,507,108,102,73,NA,NA,225,225
2020-11-17,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",337,31,303,19,34,12,NA,NA,45,0
2020-11-17,"Respublikinės Šiaulių ligoninės laboratorija",509,19,451,9,58,10,NA,NA,0,0
2020-11-17,"LSMU ligoninės Kauno klinikų laboratorija",426,0,403,0,23,0,NA,NA,690,0
2020-11-17,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1116,902,810,631,306,266,NA,NA,300,300
2020-11-17,"Nacionalinio vėžio instituto laboratorija",70,0,70,0,0,0,NA,NA,60,0
2020-11-17,"UAB „Baltic Medics“",1030,541,872,440,158,81,NA,NA,0,0
2020-11-17,"UAB „Medicina practica laboratorija“",2904,647,2477,480,427,167,NA,NA,30,10
2020-11-17,"UAB „SK Impeks Medicinos diagnostikos centras“",182,40,154,0,28,0,NA,NA,0,0
2020-11-17,"UAB „InMedica“",839,197,728,125,111,72,NA,NA,0,0
2020-11-17,"Respublikinės Panevėžio ligoninės laboratorija",296,0,276,0,20,0,NA,NA,0,0
2020-11-17,"VšĮ Respublikinės Vilniaus universitetinės ligoninės laboratorija",45,0,42,0,3,0,NA,NA,0,0
2020-11-17,"Tauragės ligoninės laboratorija",6,0,2,0,4,0,NA,NA,0,0
2020-11-17,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",836,343,683,248,153,103,NA,NA,750,400
2020-11-17,"UAB „Diagnostikos laboratorija“ („Antėja“ Klaipėda)",509,140,439,106,70,34,NA,NA,650,507
2020-11-17,"SYNLAB Lietuva UAB",278,0,245,0,34,0,NA,NA,0,0
2020-11-17,"Respublikinės Klaipėdos ligoninės laboratorija",49,0,32,0,17,0,NA,NA,0,0
2020-11-17,"Regioninės Telšių ligoninės laboratorija",4,0,4,0,0,0,NA,NA,0,0
2020-11-17,"UAB Rezus.lt",541,354,345,170,196,184,NA,NA,1,0
