"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
2020-11-20,"VU ligoninės Santaros klinikų laboratorija",1510,29,1394,14,116,15,NA,NA,159,0
2020-11-20,"Klaipėdos universitetinės ligoninės laboratorija",1048,508,804,299,244,204,NA,NA,0,0
2020-11-20,"Nacionalinė visuomenės sveikatos priežiūros laboratorija",150,6,139,5,11,1,NA,NA,50,0
2020-11-20,"Respublikinės Šiaulių ligoninės laboratorija",691,22,635,16,56,6,NA,NA,0,0
2020-11-20,"LSMU ligoninės Kauno klinikų laboratorija",665,0,624,0,41,0,NA,NA,7,0
2020-11-20,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1209,1006,914,738,295,263,NA,NA,600,500
2020-11-20,"Nacionalinio vėžio instituto laboratorija",179,0,175,0,4,0,NA,NA,42,0
2020-11-20,"UAB „Diagnostikos laboratorija"" („Antėja"" Vilnius)",1120,571,873,358,247,213,NA,NA,723,263
2020-11-20,"UAB „Medicina practica laboratorija""",2418,161,2105,72,313,89,NA,NA,202,80
2020-11-20,"UAB „SK Impeks Medicinos diagnostikos centras""",193,0,164,0,29,0,NA,NA,0,0
2020-11-20,"VU Gyvybės mokslų centras",137,0,122,0,15,0,NA,NA,165,136
2020-11-20,"UAB „InMedica""",512,144,421,84,91,59,NA,NA,0,0
2020-11-20,"Respublikinės Panevėžio ligoninės laboratorija",207,0,185,0,22,0,NA,NA,0,0
2020-11-20,"VšĮ Respublikinės Vilniaus universitetinės ligoninės laboratorija",36,0,34,0,2,0,NA,NA,0,0
2020-11-20,"Tauragės ligoninės laboratorija",11,0,6,0,5,0,NA,NA,0,0
2020-11-20,"UAB „Diagnostikos laboratorija"" („Antėja"" Kaunas)",2472,1657,2083,1303,389,353,NA,NA,200,100
2020-11-20,"UAB „Diagnostikos laboratorija"" („Antėja"" Klaipėda)",835,354,759,301,76,53,NA,NA,319,264
2020-11-20,"SYNLAB Lietuva UAB",366,0,336,0,30,0,NA,NA,0,0
2020-11-20,"Respublikinės Klaipėdos ligoninės laboratorija",7,0,5,0,2,0,NA,NA,0,0
2020-11-20,"Regioninės Telšių ligoninės laboratorija",7,0,4,0,3,0,NA,NA,0,0
2020-11-20,"UAB Rezus.lt",360,299,233,172,127,120,NA,NA,20,20
