"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
"2020-05-06","VU ligoninės Santaros klinikų laboratorija",749,0,746,0,3,0,NA,NA,10,0
"2020-05-06","Klaipėdos universitetinės ligoninės laboratorija",564,162,553,154,11,2,NA,NA,112,16
"2020-05-06","Nacionalinė visuomenės sveikatos priežiūros laboratorija",596,1,595,1,1,0,NA,NA,250,103
"2020-05-06","Respublikinės Šiaulių ligoninės laboratorija",762,111,762,111,0,0,NA,NA,107,0
"2020-05-06","LSMU ligoninės Kauno klinikų laboratorija",2251,702,2250,702,1,0,NA,NA,250,100
"2020-05-06","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",644,633,639,628,5,1,NA,NA,215,215
"2020-05-06","Nacionalinio vėžio instituto laboratorija",436,80,436,80,0,0,NA,NA,172,0
"2020-05-06","UAB „Baltic Medics“",255,253,254,252,1,1,NA,NA,0,0
"2020-05-06","UAB „Diagnostikos laboratorija“",558,140,558,140,0,0,NA,NA,293,58
"2020-05-06","UAB „Medicina practica laboratorija“",252,0,252,0,0,0,NA,NA,120,0
"2020-05-06","UAB „SK Impeks Medicinos diagnostikos centras“",94,0,94,0,0,0,NA,NA,136,0
"2020-05-06","VU Gyvybės mokslų centras",192,0,191,0,1,0,NA,NA,0,0
"2020-05-06","UAB „Invitro diagnostika“",220,0,220,0,0,0,NA,NA,0,0
"2020-05-06","Respublikinės Panevėžio ligoninės laboratorija",24,0,24,0,0,0,NA,NA,0,0
