"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
"2020-09-21","VU ligoninės Santaros klinikų laboratorija",1051,0,1046,0,5,0,NA,NA,0,0
"2020-09-21","Klaipėdos universitetinės ligoninės laboratorija",595,141,586,133,9,0,NA,NA,0,0
"2020-09-21","Nacionalinė visuomenės sveikatos priežiūros laboratorija",73,39,73,39,0,0,NA,NA,45,0
"2020-09-21","Respublikinės Šiaulių ligoninės laboratorija",364,0,350,0,14,0,NA,NA,300,179
"2020-09-21","LSMU ligoninės Kauno klinikų laboratorija",498,0,498,0,0,0,NA,NA,0,0
"2020-09-21","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",559,385,531,366,28,19,NA,NA,153,140
"2020-09-21","Nacionalinio vėžio instituto laboratorija",114,0,114,0,0,0,NA,NA,0,0
"2020-09-21","UAB „Baltic Medics“",258,120,244,106,14,13,NA,NA,0,0
"2020-09-21","UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",294,30,291,30,3,0,NA,NA,56,0
"2020-09-21","UAB „Medicina practica laboratorija“",1076,70,1016,68,60,0,NA,NA,7,0
"2020-09-21","UAB „SK Impeks Medicinos diagnostikos centras“",101,0,101,0,0,0,NA,NA,0,0
"2020-09-21","Respublikinės Panevėžio ligoninės laboratorija",63,0,63,0,0,0,NA,NA,0,0
"2020-09-21","UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",370,191,355,176,15,14,NA,NA,98,98
