"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
2020-10-31,"VU ligoninės Santaros klinikų laboratorija",364,0,331,0,33,0,NA,NA,5,0
2020-10-31,"Klaipėdos universitetinės ligoninės laboratorija",608,233,462,128,146,105,NA,NA,44,44
2020-10-31,"Respublikinės Šiaulių ligoninės laboratorija",215,0,191,0,24,0,NA,NA,0,0
2020-10-31,"LSMU ligoninės Kauno klinikų laboratorija",309,0,300,0,9,0,NA,NA,0,0
2020-10-31,"Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",1023,936,725,657,298,278,NA,NA,36,36
2020-10-31,"UAB „Baltic Medics“",133,32,102,23,31,9,NA,NA,0,0
2020-10-31,"UAB „Diagnostikos laboratorija“ („Antėja“ Vilnius)",267,250,170,160,97,90,NA,NA,280,280
2020-10-31,"UAB „Medicina practica laboratorija“",567,179,455,144,112,35,NA,NA,0,0
2020-10-31,"Respublikinės Panevėžio ligoninės laboratorija",69,0,60,0,9,0,NA,NA,0,0
2020-10-31,"VšĮ Respublikinės Vilniaus universitetinės ligoninės laboratorija",41,0,37,0,4,0,NA,NA,0,0
2020-10-31,"UAB „Diagnostikos laboratorija“ („Antėja“ Kaunas)",893,822,664,607,229,215,NA,NA,200,200
