"day","laboratory","tested_all","tested_mobile","negative_all","negative_mobile","positive_all","positive_mobile","positive_new","positive_retested","not_tested","not_tested_mobile"
"2020-05-01","VU ligoninės Santaros klinikų laboratorija",249,0,245,0,4,0,NA,NA,11,0
"2020-05-01","Klaipėdos universitetinės ligoninės laboratorija",282,82,252,56,30,4,NA,NA,21,0
"2020-05-01","Nacionalinė visuomenės sveikatos priežiūros laboratorija",600,0,600,0,0,0,NA,NA,230,71
"2020-05-01","Respublikinės Šiaulių ligoninės laboratorija",764,145,764,145,0,0,NA,NA,0,0
"2020-05-01","LSMU ligoninės Kauno klinikų laboratorija",1096,575,1089,574,7,0,NA,NA,0,0
"2020-05-01","Nacionalinio maisto ir veterinarijos rizikos vertinimo instituto laboratorija",650,650,640,640,10,1,NA,NA,93,93
"2020-05-01","Nacionalinio vėžio instituto laboratorija",0,0,0,0,0,0,NA,NA,0,0
"2020-05-01","UAB „Baltic Medics“",231,231,229,229,2,2,NA,NA,0,0
"2020-05-01","UAB „Diagnostikos laboratorija“",321,40,321,40,0,0,NA,NA,0,0
"2020-05-01","UAB „Medicina practica laboratorija“",458,0,458,0,0,0,NA,NA,0,0
"2020-05-01","UAB „SK Impeks Medicinos diagnostikos centras“",98,0,98,0,0,0,NA,NA,0,0
"2020-05-01","VU Gyvybės mokslų centras",288,0,288,0,0,0,NA,NA,0,0
"2020-05-01","UAB „Invitro diagnostika“",417,0,415,0,2,0,NA,NA,0,0
"2020-05-01","Respublikinės Panevėžio ligoninės laboratorija",48,0,48,0,0,0,NA,NA,0,0
